,Location,Year,population,fossil_energy_per_capita,renewables_energy_per_capita,energy_per_capita,Record Counter,LEx,LE15,LE65,LE80
8962,Saudi Arabia,1988,14713717.0,59147.156,0.0,59147.156,142,67.9721,57.1033,13.4415,5.7033
8963,Saudi Arabia,1989,15353231.0,55789.254,0.0,55789.254,142,68.4913,57.3306,13.5253,5.7422
8964,Saudi Arabia,1990,16004768.0,58003.781,0.0,58003.781,142,68.9485,57.5151,13.6073,5.7839
8965,Saudi Arabia,1991,16654283.0,58390.523,0.0,58390.523,142,69.3658,57.6808,13.6994,5.8387
8966,Saudi Arabia,1992,17281352.0,56810.156,0.0,56810.156,142,69.9254,58.0087,13.8295,5.895
8967,Saudi Arabia,1993,17846472.0,56193.191,0.0,56193.195,142,70.3033,58.1818,13.9103,5.9326
8968,Saudi Arabia,1994,18367526.0,63132.09,0.0,63132.098,142,70.705,58.3933,14.0236,5.9881
8969,Saudi Arabia,1995,18888862.0,59823.926,0.0,59823.926,142,71.0109,58.5317,14.11,6.0297
8970,Saudi Arabia,1996,19410278.0,60202.789,0.0,60202.789,142,71.2731,58.6348,14.1872,6.0737
8971,Saudi Arabia,1997,19938380.0,59696.375,0.0,59696.375,142,71.4826,58.7028,14.2584,6.116
8972,Saudi Arabia,1998,20472576.0,61183.16,0.0,61183.168,142,71.8787,58.9736,14.3958,6.171
8973,Saudi Arabia,1999,21009664.0,60706.84,0.0,60706.84,142,72.1359,59.1099,14.4868,6.2182
9183,Singapore,1992,3228234.0,92250.25,242.266,92492.508,125,75.6009,61.1913,15.7006,7.1989
9184,Singapore,1993,3334134.0,97605.508,234.571,97840.07,125,75.8015,61.3472,15.7833,7.2324
9185,Singapore,1994,3438616.0,108270.719,227.443,108498.156,125,75.8847,61.3963,15.7833,7.2041
9186,Singapore,1995,3543878.0,109529.383,220.688,109750.07,125,75.9757,61.4609,15.7999,7.1924
9187,Singapore,1996,3651905.0,107257.727,214.159,107471.891,125,76.5357,62.0,16.1711,7.4193
9188,Singapore,1997,3760649.0,109560.492,207.967,109768.453,125,77.2281,62.6724,16.6473,7.7181
9189,Singapore,1998,3866296.0,108043.25,202.284,108245.531,125,77.9875,63.412,17.1848,8.0568
9190,Singapore,1999,3966485.0,104259.586,197.175,104456.758,125,78.4701,63.869,17.5077,8.2422
9214,Slovakia,1965,4363517.0,22977.555,1506.414,24483.969,158,70.2852,58.0421,13.7164,5.5862
9215,Slovakia,1966,4400355.0,23699.17,1431.438,25130.607,158,70.4193,58.037,13.7745,5.5991
9216,Slovakia,1967,4433964.0,23853.74,1217.225,25070.963,158,70.9684,58.3862,14.1778,5.8661
9217,Slovakia,1968,4463936.0,26374.088,1109.518,27483.607,158,70.4653,57.7724,13.8231,5.7132
9218,Slovakia,1969,4492217.0,27661.455,858.172,28519.625,158,69.805,57.323,13.5477,5.763
9219,Slovakia,1970,4522872.0,30051.303,1285.757,31337.059,158,69.7234,57.1297,13.4074,5.5919
9220,Slovakia,1971,4557506.0,32376.387,957.654,33334.043,158,69.8649,57.1563,13.4384,5.6867
9221,Slovakia,1972,4597162.0,33756.926,994.419,34753.191,158,70.3014,57.7132,13.9822,5.878
9222,Slovakia,1973,4641292.0,34828.387,842.252,35812.477,158,70.0298,57.4272,13.7443,5.6953
9223,Slovakia,1974,4688474.0,35616.191,1402.031,37312.355,158,70.1777,57.3881,13.6777,5.7389
9224,Slovakia,1975,4737067.0,37287.848,1249.696,38649.555,158,70.3035,57.5521,13.827,5.7553
9225,Slovakia,1976,4786345.0,38173.898,1247.332,39683.262,158,70.4659,57.7435,13.9856,5.8667
9226,Slovakia,1977,4835452.0,39747.219,1472.547,41286.664,158,70.4078,57.4283,13.8271,5.7541
9227,Slovakia,1978,4883372.0,41511.633,1367.874,42890.543,158,70.4223,57.4617,13.9147,5.897
9228,Slovakia,1979,4930974.0,41336.258,1129.791,43701.535,158,70.7424,57.678,14.0047,5.9085
9229,Slovakia,1980,4973886.0,40118.148,1341.793,44040.234,158,70.3807,57.2689,13.6468,5.6532
9230,Slovakia,1981,5011719.0,39300.715,1159.969,43366.867,158,70.6237,57.4105,14.0127,5.8859
9231,Slovakia,1982,5048149.0,38299.797,1011.017,42593.418,158,70.7613,57.4401,13.9102,5.8227
9232,Slovakia,1983,5082435.0,37928.969,1065.868,42428.367,158,70.4759,57.0968,13.7648,5.7173
9233,Slovakia,1984,5115048.0,40499.805,898.939,45414.504,158,70.7111,57.2837,14.0063,5.9228
9234,Slovakia,1985,5146573.0,40179.293,1216.333,46568.305,158,70.7215,57.2451,13.9107,5.8655
9235,Slovakia,1986,5175412.0,38527.594,957.017,45908.125,158,70.887,57.2597,13.8361,5.773
9236,Slovakia,1987,5201175.0,39332.648,1098.387,46711.984,158,71.0687,57.4005,14.0934,6.0996
9237,Slovakia,1988,5224911.0,39507.68,993.226,46732.137,158,71.1273,57.3995,14.0815,6.1238
9238,Slovakia,1989,5245120.0,39537.465,1106.097,47220.273,158,70.9384,57.2049,14.0453,5.9692
9239,Slovakia,1990,5261310.0,39655.953,1056.608,47203.785,158,70.8202,56.9926,14.042,6.0577
9240,Slovakia,1991,5280230.0,35009.32,788.496,42079.309,158,70.9224,57.1909,14.1035,6.1236
9241,Slovakia,1992,5301897.0,33320.156,1080.309,40314.297,158,71.3665,57.561,14.2886,6.2516
9242,Slovakia,1993,5321863.0,31404.893,1926.371,39455.375,158,71.8817,57.9186,14.363,6.3068
9243,Slovakia,1994,5338814.0,29637.119,2412.088,38743.297,158,72.3307,58.3743,14.605,6.4273
9244,Slovakia,1995,5349999.0,30442.346,2697.217,39205.477,158,72.255,58.3071,14.481,6.3168
9245,Slovakia,1996,5358288.0,31126.365,2332.684,39416.023,158,72.7398,58.75,14.723,6.5433
9246,Slovakia,1997,5365829.0,30542.227,2239.58,38637.348,158,72.6902,58.6042,14.6996,6.5423
9247,Slovakia,1998,5371086.0,30640.504,2349.147,39009.043,158,72.5742,58.5261,14.6861,6.5141
9248,Slovakia,1999,5374617.0,29926.613,2461.491,39313.191,158,72.9641,58.8471,14.8982,6.6642
9249,Slovakia,2000,5376700.0,29348.623,2538.082,40591.293,158,73.1407,59.0137,14.8611,6.5048
9250,Slovakia,2001,5376457.0,29952.443,2846.716,41766.941,158,73.5726,59.2859,15.102,6.6502
9251,Slovakia,2002,5375206.0,29812.766,2956.624,42124.301,158,73.7669,59.5689,15.3331,6.7961
9252,Slovakia,2003,5374381.0,29721.301,1941.584,40913.172,158,73.82,59.6501,15.3358,6.7629
9253,Slovakia,2004,5374932.0,29034.072,2215.132,40008.508,158,74.2186,59.9905,15.5023,6.877
9254,Slovakia,2005,5376251.0,30513.031,2513.443,42086.473,158,74.1572,59.9034,15.4705,6.6682
9255,Slovakia,2006,5377239.0,29146.037,2654.264,40946.383,158,74.4167,60.1306,15.5777,6.8427
9256,Slovakia,2007,5378381.0,27928.426,2754.034,38418.406,158,74.4951,60.1855,15.7451,6.8517
9257,Slovakia,2008,5381641.0,28487.32,2575.438,39431.949,158,74.8642,60.5129,15.9873,7.0701
9258,Slovakia,2009,5388934.0,25918.762,2766.404,35687.539,158,75.217,60.8845,16.2222,7.0802
9259,Slovakia,2010,5396428.0,27573.736,3313.917,38080.727,158,75.495,61.1242,16.2203,7.0683
9260,Slovakia,2011,5402686.0,26174.793,2865.477,36591.309,158,76.0166,61.593,16.6413,7.3209
9261,Slovakia,2012,5409283.0,24512.963,3055.139,35105.086,158,76.1746,61.7842,16.7068,7.2862
9262,Slovakia,2013,5414744.0,24848.66,3495.156,35936.512,158,76.5121,62.1137,16.8984,7.4391
9263,Slovakia,2014,5419572.0,22453.465,3531.63,33419.594,158,76.847,62.4525,17.1876,7.6583
9264,Slovakia,2015,5424449.0,23047.562,3471.29,33734.289,158,76.6493,62.236,17.0677,7.5373
9265,Slovakia,2016,5431205.0,23294.002,3733.365,34015.234,158,77.2146,62.7773,17.3632,7.8201
9266,Slovakia,2017,5439418.0,25020.875,3673.622,35774.91,158,77.219,62.7235,17.3369,7.7357
9267,Slovakia,2018,5446746.0,24909.098,3293.395,35121.086,158,77.264,62.8127,17.4548,7.8782
9268,Slovakia,2019,5453932.0,23096.76,3708.413,33892.781,158,77.6851,63.2453,17.7917,8.2265
9269,Slovakia,2020,5456681.0,22260.988,3799.505,33193.328,158,77.0054,62.5405,16.9075,7.6521
9270,Slovakia,2021,5447621.0,24794.664,3791.369,35836.406,158,74.9101,60.419,15.3801,6.9655
9271,Slovakia,2022,5643455.0,23349.289,3491.58,33887.691,158,75.3303,60.8374,15.7544,7.0696
9272,Slovenia,1990,1986030.0,23861.092,4427.972,34892.684,191,73.5151,59.6865,15.5327,6.6527
9273,Slovenia,1991,1989799.0,22459.18,5361.756,34882.641,191,73.2782,59.4131,15.3561,6.5307
9274,Slovenia,1992,1991344.0,21840.34,5082.886,32581.604,191,73.5449,59.6449,15.4647,6.6108
9275,Slovenia,1993,1991685.0,23326.154,4505.965,33468.152,191,73.4681,59.4475,15.2999,6.5139
9276,Slovenia,1994,1991454.0,24013.035,5046.969,35627.117,191,74.0725,60.0302,15.6138,6.7065
9277,Slovenia,1995,1991115.0,25775.031,4829.52,37415.051,191,74.5783,60.4409,15.851,6.8494
9278,Slovenia,1996,1990671.0,27311.035,5448.533,39262.27,191,75.0773,60.8495,16.0831,7.0226
9279,Slovenia,1997,1989831.0,28419.832,4593.382,40170.348,191,75.1779,60.9015,16.078,7.0168
9280,Slovenia,1998,1988287.0,28020.502,5130.855,40314.043,191,75.341,61.062,16.1485,7.0696
9281,Slovenia,1999,1986263.0,27613.363,5616.145,39938.07,191,75.7203,61.3753,16.3333,7.2025
9282,Slovenia,2000,1984339.0,26989.494,5825.895,39623.406,191,76.1957,61.819,16.6139,7.3656
9283,Slovenia,2001,1982489.0,28243.172,5741.107,41459.707,191,76.5433,62.1394,16.8381,7.5311
9284,Slovenia,2002,1983769.0,28378.512,5038.744,41222.289,191,76.7904,62.3172,16.9269,7.5663
9285,Slovenia,2003,1989413.0,28529.527,4506.413,40319.898,191,76.6721,62.1804,16.8116,7.4898
9286,Slovenia,2004,1996731.0,28996.533,6103.286,42659.852,191,77.4848,62.9857,17.3435,7.7946
9287,Slovenia,2005,2004780.0,29308.92,5118.476,42491.914,191,77.7151,63.2135,17.4448,7.8201
9288,Slovenia,2006,2013577.0,29907.23,5256.948,42687.348,191,78.4191,63.8447,17.9074,8.1394
9289,Slovenia,2007,2023230.0,29796.855,4808.454,42242.93,191,78.5936,63.9655,17.9665,8.1581
9290,Slovenia,2008,2034037.0,31571.484,6149.978,46037.57,191,79.1346,64.4831,18.2997,8.335
9291,Slovenia,2009,2045578.0,27855.791,6915.468,42289.82,191,79.2704,64.5911,18.3245,8.3136
9292,Slovenia,2010,2057294.0,28090.873,6708.766,42123.359,191,79.7039,65.0085,18.6118,8.5025
9293,Slovenia,2011,2065457.0,27333.039,5435.84,40734.336,191,79.9905,65.3212,18.8047,8.5796
9294,Slovenia,2012,2069365.0,26399.1,6081.121,39508.945,191,80.1284,65.3715,18.7881,8.5518
9295,Slovenia,2013,2072374.0,25231.627,7108.904,39029.039,191,80.336,65.6391,18.9583,8.6795
9296,Slovenia,2014,2074923.0,23073.502,8933.372,39987.75,191,80.9406,66.1775,19.3072,8.9032
9297,Slovenia,2015,2080865.0,23079.83,5865.794,35959.715,191,80.8218,66.0432,19.1489,8.822
9298,Slovenia,2016,2090020.0,24588.869,6653.445,38266.707,191,81.1577,66.3998,19.3636,8.9991
9299,Slovenia,2017,2098396.0,25020.234,5854.64,38524.098,191,81.0714,66.3033,19.2278,8.9462
9300,Slovenia,2018,2105931.0,25150.877,7050.982,39165.715,191,81.3581,66.5682,19.3667,9.0797
9301,Slovenia,2019,2112905.0,24055.762,6881.229,37905.922,191,81.6042,66.8416,19.5097,9.2036
9302,Slovenia,2020,2117648.0,21470.514,7512.033,36542.867,191,80.4409,65.7016,18.6987,8.1879
9303,Slovenia,2021,2119408.0,22046.527,7369.171,36175.777,191,80.6904,65.9564,19.0401,8.75
9304,Slovenia,2022,2119843.0,22428.342,5347.244,34391.094,191,82.1332,67.3109,19.9137,9.3278
9404,South Africa,1965,19187198.0,18456.01,5.702,18461.711,72,54.192,49.093,12.6131,6.1083
9405,South Africa,1966,19789772.0,18005.387,5.379,18010.766,72,54.3911,49.2014,12.6446,6.1295
9406,South Africa,1967,20410682.0,18180.576,3.767,18184.344,72,54.6264,49.3353,12.6932,6.1613
9407,South Africa,1968,21050540.0,18604.604,3.371,18607.975,72,54.8759,49.477,12.733,6.1864
9408,South Africa,1969,21704214.0,18579.463,2.861,18582.324,72,55.1943,49.6793,12.789,6.2208
9409,South Africa,1970,22368306.0,18839.332,3.305,18842.637,72,55.5787,49.9204,12.8619,6.2647
9410,South Africa,1971,23031448.0,19698.943,14.38,19713.324,72,55.955,50.136,12.9231,6.3037
9411,South Africa,1972,23698512.0,19687.447,104.063,19791.508,72,56.2722,50.2739,12.9484,6.3231
9412,South Africa,1973,24382514.0,20575.898,119.456,20695.355,72,56.7224,50.5526,13.0397,6.3786
9413,South Africa,1974,25077016.0,20566.531,133.481,20700.012,72,57.1171,50.7491,13.0882,6.4111
9414,South Africa,1975,25777966.0,21339.766,128.475,21468.242,72,57.5118,50.9352,13.1269,6.4369
9415,South Africa,1976,26480298.0,21603.023,209.488,21812.516,72,58.0061,51.2182,13.2083,6.4867
9416,South Africa,1977,27199844.0,21544.672,211.339,21756.012,72,58.4924,51.473,13.2836,6.5353
9417,South Africa,1978,27943454.0,20769.371,201.8,20971.174,72,58.979,51.7153,13.337,6.5691
9418,South Africa,1979,28697016.0,20967.867,117.88,21085.742,72,59.3945,51.8589,13.3624,6.583
9419,South Africa,1980,29463546.0,21821.23,99.558,21920.789,72,59.8125,51.9983,13.3776,6.5895
9420,South Africa,1981,30232564.0,24709.723,161.677,24871.398,72,60.364,52.211,13.4461,6.6318
9421,South Africa,1982,31022418.0,25971.902,96.843,26068.744,72,60.9329,52.4619,13.4743,6.6438
9422,South Africa,1983,31865176.0,25661.047,55.214,25716.262,72,61.4647,52.7003,13.5044,6.663
9423,South Africa,1984,32768206.0,26938.564,50.534,27328.979,72,61.9065,52.8704,13.5103,6.6605
9424,South Africa,1985,33752964.0,26594.094,54.667,27095.578,72,62.3798,53.0827,13.556,6.6885
9425,South Africa,1986,34877840.0,25859.492,137.6,26713.27,72,62.9123,53.3944,13.6548,6.7422
9426,South Africa,1987,36119328.0,25586.592,132.379,26203.447,72,63.0412,53.3048,13.59,6.7051
9427,South Africa,1988,37393848.0,26827.289,250.041,27873.557,72,63.3454,53.3789,13.6301,6.7317
9428,South Africa,1989,38668684.0,24724.65,210.98,25750.08,72,63.3098,53.1379,13.5345,6.6735
9429,South Africa,1990,39877568.0,25144.668,74.893,25820.756,72,63.3753,53.068,13.576,6.6976
9430,South Africa,1991,40910964.0,24209.82,143.112,24987.143,72,63.2649,52.831,13.6028,6.7153
9431,South Africa,1992,41760756.0,23909.041,53.248,24593.379,72,63.3414,52.8672,13.6544,6.7391
9432,South Africa,1993,42525444.0,23615.041,10.152,24109.285,72,63.0447,52.5674,13.5782,6.6896
9433,South Africa,1994,43267980.0,24004.305,73.399,24713.633,72,62.6118,52.1885,13.4911,6.6314
9434,South Africa,1995,43986088.0,24641.549,35.562,25406.133,72,62.2616,51.9659,13.499,6.6269
9435,South Africa,1996,44661608.0,24680.236,91.618,25519.965,72,61.4593,51.1968,13.9447,6.9017
9436,South Africa,1997,45285052.0,24798.572,146.894,25737.912,72,60.8053,50.6124,14.1163,7.0061
9437,South Africa,1998,45852172.0,24011.482,118.943,24972.111,72,60.0008,49.9003,14.2358,7.0812
9438,South Africa,1999,46364680.0,24685.686,59.865,25531.172,72,59.2408,49.226,14.3659,7.1635
9439,South Africa,2000,46813272.0,24430.244,102.694,25321.518,72,58.4704,48.2521,14.8408,7.4971
9440,South Africa,2001,47229712.0,24452.41,136.318,25228.531,72,57.2614,47.1922,14.7451,7.3892
9441,South Africa,2002,47661516.0,23487.709,169.514,24361.893,72,55.6662,45.8106,14.7525,7.4252
9442,South Africa,2003,48104044.0,25328.736,89.438,26150.76,72,54.3308,44.5853,14.6225,7.3421
9443,South Africa,2004,48556064.0,27414.535,96.229,28271.896,72,54.043,44.3304,15.0248,7.6137
9444,South Africa,2005,49017156.0,25767.262,108.345,26508.631,72,53.9797,44.1727,14.9446,7.5472
9445,South Africa,2006,49491764.0,26044.467,195.966,26793.564,72,54.2775,44.1866,14.7258,7.4536
9446,South Africa,2007,49996096.0,26424.736,207.049,27245.98,72,54.9922,44.7454,14.7645,7.4741
9447,South Africa,2008,50565816.0,28061.143,112.643,28867.244,72,56.0222,45.6149,15.005,7.6546
9448,South Africa,2009,51170780.0,27612.547,116.071,28399.283,72,57.4474,46.4921,14.8743,7.5745
9449,South Africa,2010,51784928.0,27459.795,92.053,28247.576,72,58.8987,47.7639,15.0295,7.7093
9450,South Africa,2011,52443320.0,26700.18,201.327,27552.764,72,60.6507,48.799,14.769,7.3692
9451,South Africa,2012,53145036.0,26033.484,94.714,26770.203,72,61.8457,50.1031,15.1571,7.7595
9452,South Africa,2013,53873608.0,25731.957,108.413,26525.145,72,62.5331,50.7187,15.0902,7.7094
9453,South Africa,2014,54729556.0,25532.439,224.243,26411.893,72,63.3796,51.5115,15.2249,7.9405
9454,South Africa,2015,55876504.0,24442.797,343.833,25352.562,72,63.9499,51.8899,15.1873,7.9213
9455,South Africa,2016,56422272.0,25140.072,412.277,26236.475,72,64.7469,52.5042,15.4629,8.4349
9456,South Africa,2017,56641208.0,24797.348,596.239,26033.504,72,65.402,52.9155,15.5236,8.4364
9457,South Africa,2018,57339632.0,23633.496,595.891,24742.117,72,65.6743,53.3272,15.5894,8.409
9458,South Africa,2019,58087060.0,24341.416,592.715,25511.209,72,66.175,53.9071,15.6472,8.403
9459,South Africa,2020,58801928.0,22502.26,642.263,23568.951,72,65.2522,52.4418,14.1657,7.8171
9460,South Africa,2021,59392256.0,22061.688,808.4,23392.424,72,62.341,49.9067,12.3625,6.4812
9461,South Africa,2022,59893884.0,21062.77,866.247,22350.898,72,61.4798,49.1493,11.9724,6.2398
9477,South America,1965,170706949.0,5575.318,685.633,6260.95,242,56.9341,52.449,12.9996,5.4895
9478,South America,1966,175135459.0,5762.016,744.504,6506.521,242,57.3179,52.6316,13.0511,5.5188
9479,South America,1967,179569020.0,5811.388,768.235,6579.623,242,57.6983,52.7778,13.0894,5.5421
9480,South America,1968,184011029.0,6059.512,796.261,6855.773,242,58.0664,52.8886,13.094,5.5481
9481,South America,1969,188469386.0,6168.428,838.375,7006.802,242,58.3946,52.9796,13.0739,5.5417
9482,South America,1970,192947239.0,6233.34,991.797,7225.137,242,58.179,52.7871,13.1053,5.5755
9483,South America,1971,197461711.0,6439.746,1080.074,7519.82,242,59.2513,53.378,13.2175,5.608
9484,South America,1972,202046231.0,6674.436,1199.652,7874.088,242,59.661,53.5435,13.2822,5.6402
9485,South America,1973,206713196.0,7149.647,1315.669,8465.317,242,60.1617,53.7944,13.383,5.6864
9486,South America,1974,211454623.0,7420.329,1476.042,8910.272,242,60.6174,54.023,13.4666,5.7261
9487,South America,1975,216251828.0,7270.452,1573.831,8877.309,242,61.1553,54.2918,13.5864,5.7891
9488,South America,1976,221111805.0,7568.09,1711.412,9312.507,242,61.5234,54.411,13.609,5.7992
9489,South America,1977,226098323.0,7792.541,1876.293,9689.378,242,62.062,54.6968,13.7668,5.8823
9490,South America,1978,231226845.0,7957.246,2034.478,10027.263,242,62.5163,54.8793,13.8484,5.9186
9491,South America,1979,236454207.0,8285.419,2270.274,10587.997,242,62.9512,55.0509,13.8888,5.9335
9492,South America,1980,241789097.0,8255.362,2494.971,10777.794,242,63.3773,55.1975,13.9285,5.9465
9493,South America,1981,247206236.0,8011.616,2458.35,10502.289,242,63.888,55.4382,14.033,6.0013
9494,South America,1982,252673448.0,7920.513,2632.575,10574.088,242,64.2685,55.5511,14.06,6.0102
9495,South America,1983,258200327.0,7606.529,2814.143,10458.092,242,64.6329,55.6705,14.0968,6.0245
9496,South America,1984,263760622.0,7523.581,3048.4,10639.584,242,64.9812,55.771,14.1301,6.0323
9497,South America,1985,269320599.0,7530.864,3254.969,10882.204,242,65.2473,55.8877,14.2173,6.0685
9498,South America,1986,274880221.0,7826.869,3470.22,11357.528,242,65.9072,56.2855,14.3905,6.1467
9499,South America,1987,280447634.0,7869.583,3619.366,11564.205,242,66.3458,56.5328,14.5405,6.216
9500,South America,1988,286026582.0,7958.984,3682.51,11705.045,242,66.7442,56.7406,14.6746,6.2757
9501,South America,1989,291601460.0,7912.903,3718.965,11698.708,242,67.1343,56.9306,14.8092,6.3381
9502,South America,1990,297146501.0,7710.087,3769.892,11570.869,242,67.3766,56.9738,14.8474,6.3538
9503,South America,1991,302601570.0,7684.335,3948.458,11719.043,242,67.7595,57.1727,14.9732,6.4157
9504,South America,1992,307967492.0,7919.578,3965.704,11966.731,242,68.1234,57.33,15.0463,6.4411
9505,South America,1993,313302144.0,7976.446,4190.209,12240.849,242,68.4686,57.4747,15.1085,6.4617
9506,South America,1994,318637078.0,8337.097,4381.012,12791.932,242,68.9059,57.7096,15.2367,6.521
9507,South America,1995,323946224.0,8675.533,4469.213,13228.704,242,69.1851,57.7926,15.2616,6.5263
9508,South America,1996,329199341.0,8910.146,4564.254,13559.612,242,69.5655,57.9881,15.3516,6.57
9509,South America,1997,334414072.0,9259.079,4730.485,14084.003,242,69.9038,58.1498,15.4206,6.6036
9510,South America,1998,339583049.0,9514.686,4750.736,14354.98,242,70.244,58.3278,15.5047,6.6381
9511,South America,1999,344665738.0,9417.64,4680.811,14189.692,242,70.5409,58.4658,15.5649,6.6627
9512,South America,2000,349634344.0,9441.809,4821.216,14362.223,242,70.8468,58.6095,15.6552,6.7286
9513,South America,2001,354475220.0,9377.295,4459.509,14006.502,242,71.1278,58.7533,15.7304,6.7669
9514,South America,2002,359177090.0,9211.053,4605.265,13969.604,242,71.5051,58.9926,15.849,6.8425
9515,South America,2003,363705424.0,9072.572,4708.178,13940.854,242,71.6858,59.0456,15.8344,6.7962
9516,South America,2004,368126871.0,9594.338,4792.219,14532.883,242,72.1345,59.3817,16.0325,6.919
9517,South America,2005,372502549.0,9686.024,4988.992,14798.408,242,72.6126,59.7505,16.231,7.0301
9518,South America,2006,376788418.0,9983.242,5116.784,15255.647,242,72.8762,59.9132,16.32,7.0825
9519,South America,2007,380966010.0,10447.678,5309.599,15896.901,242,73.0559,59.9994,16.3362,7.0777
9520,South America,2008,385031415.0,10620.038,5385.63,16155.278,242,73.3804,60.2384,16.4782,7.1619
9521,South America,2009,389045327.0,10177.119,5501.698,15824.435,242,73.6336,60.4134,16.5602,7.2027
9522,South America,2010,393078326.0,10838.253,5547.404,16532.918,242,73.8091,60.5195,16.5865,7.207
9523,South America,2011,397135158.0,11098.137,5745.591,16990.77,242,74.0538,60.7037,16.6747,7.2602
9524,South America,2012,401166879.0,11671.484,5610.459,17429.125,242,74.2875,60.8751,16.7469,7.3034
9525,South America,2013,405147963.0,12042.323,5510.511,17692.633,242,74.5858,61.1256,16.8647,7.375
9526,South America,2014,409128901.0,12133.308,5444.253,17710.314,242,74.8623,61.3646,16.9755,7.436
9527,South America,2015,413134461.0,11830.813,5451.474,17418.479,242,74.9589,61.424,16.9963,7.4604
9528,South America,2016,417101806.0,11356.197,5538.7,17043.629,242,74.9513,61.3856,16.9519,7.4346
9529,South America,2017,420982650.0,11225.852,5687.481,17045.74,242,75.2537,61.6708,17.1146,7.5303
9530,South America,2018,424740741.0,10699.836,5897.296,16731.896,242,75.4434,61.8326,17.2007,7.5975
9531,South America,2019,428318218.0,10249.605,5966.954,16361.665,242,75.6449,62.0004,17.2785,7.6646
9532,South America,2020,431530105.0,9048.296,5867.339,15056.17,242,74.0485,60.3315,16.5091,7.2402
9533,South America,2021,434254167.0,10261.742,5786.862,16192.434,242,72.9158,59.1581,16.0654,7.1328
9534,South America,2022,436816679.0,10329.182,6349.396,16804.742,242,73.7606,59.9821,16.4137,7.2213
9565,Spain,1969,33480508.0,11868.494,2702.848,14641.602,192,71.1402,58.9097,14.3261,6.2382
9566,Spain,1970,33792624.0,13135.114,2434.6,15647.218,192,72.1514,59.7765,14.992,6.4733
9567,Spain,1971,34133624.0,14085.702,2761.077,17056.516,192,71.7373,59.1849,14.4646,6.198
9568,Spain,1972,34515176.0,14805.233,3044.347,18240.162,192,72.9557,60.1741,15.2292,6.5468
9569,Spain,1973,34898152.0,16762.924,2454.893,19749.98,192,72.7348,59.835,14.9235,6.3116
9570,Spain,1974,35329900.0,17161.668,2563.043,20304.824,192,73.0951,60.0808,15.089,6.4241
9571,Spain,1975,35760432.0,17840.617,2165.372,20604.588,192,73.4945,60.336,15.2662,6.531
9572,Spain,1976,36139072.0,19463.383,1729.227,21785.803,192,73.8093,60.5211,15.3817,6.5952
9573,Spain,1977,36513080.0,18612.014,3236.264,22355.273,192,74.3091,60.9318,15.6937,6.73
9574,Spain,1978,36865440.0,18388.348,3255.909,22232.996,192,74.4985,61.0763,15.8469,6.8183
9575,Spain,1979,37188964.0,19515.031,3710.688,23736.928,192,74.9918,61.4792,16.2079,7.0414
9576,Spain,1980,37491664.0,20905.082,2361.448,23659.025,192,75.5281,61.8483,16.4247,7.1216
9577,Spain,1981,37758648.0,21209.242,1754.188,23682.451,192,75.708,61.9863,16.5089,7.1267
9578,Spain,1982,37982144.0,20786.004,2090.853,23532.107,192,76.3207,62.5063,16.904,7.4383
9579,Spain,1983,38169764.0,21036.48,2142.149,23971.16,192,76.0985,62.2583,16.6871,7.2156
9580,Spain,1984,38329928.0,20068.504,2474.661,24252.189,192,76.4841,62.5595,17.004,7.4625
9581,Spain,1985,38471924.0,19449.035,2455.447,23972.881,192,76.4119,62.4066,16.8386,7.2915
9582,Spain,1986,38590808.0,19573.174,2074.584,24401.979,192,76.7041,62.7091,17.1343,7.5071
9583,Spain,1987,38694532.0,20067.078,2139.022,25232.549,192,76.9573,62.9063,17.4128,7.7171
9584,Spain,1988,38781724.0,19860.305,2742.797,26295.514,192,76.9501,62.8492,17.421,7.6687
9585,Spain,1989,38847320.0,21880.924,1521.704,27502.225,192,76.9991,62.882,17.5203,7.725
9586,Spain,1990,38889888.0,21543.645,1978.361,27481.551,192,77.0017,62.8874,17.5238,7.7091
9587,Spain,1991,38997064.0,22215.705,2114.718,28374.404,192,77.1299,62.9546,17.6456,7.7677
9588,Spain,1992,39202248.0,24048.006,1482.312,29567.898,192,77.5904,63.3954,18.0126,8.0555
9589,Spain,1993,39420540.0,22529.621,1884.815,28449.67,192,77.7302,63.4872,17.9829,8.0306
9590,Spain,1994,39623732.0,23516.85,2168.267,29646.164,192,78.1166,63.8153,18.2548,8.2017
9591,Spain,1995,39814568.0,24856.314,1818.731,30627.23,192,78.2029,63.8509,18.2916,8.2172
9592,Spain,1996,39996476.0,24613.867,3056.846,31666.996,192,78.3417,64.0053,18.3701,8.2465
9593,Spain,1997,40180048.0,26625.037,2731.229,33261.406,192,78.8534,64.4602,18.5351,8.3418
9594,Spain,1998,40362356.0,27847.9,2712.475,34707.641,192,78.9428,64.5188,18.4506,8.2563
9595,Spain,1999,40542232.0,29486.217,2004.656,35609.875,192,78.9478,64.4919,18.4086,8.1636
9596,Spain,2000,40741652.0,30535.486,2627.786,37495.703,192,79.4172,64.9513,18.8211,8.4709
9597,Spain,2001,40966448.0,31044.197,3575.705,39003.945,192,79.7444,65.2371,19.0546,8.6227
9598,Spain,2002,41477652.0,32173.016,2510.077,38938.438,192,79.8238,65.3264,19.0893,8.5882
9599,Spain,2003,42230268.0,32396.264,3944.368,40418.156,192,79.7548,65.2481,18.9895,8.4226
